Date,PETR4.SA,BBDC4.SA,SPY,TLT
2025-03-26,33.57423782348633,11.976255416870117,562.1458740234375,85.33352661132812
2025-03-27,33.82566452026367,11.930440902709961,560.6528930664062,85.08473205566406
2025-03-28,33.61015319824219,11.7655029296875,549.3623657226562,86.26181030273438
2025-03-31,33.367713928222656,11.609731674194336,553.050048828125,87.11351776123047
2025-04-01,33.4934196472168,11.626361846923828,554.6121215820312,87.86840057373047
2025-04-02,33.403629302978516,11.65343952178955,558.1219482421875,87.81078338623047
2025-04-03,32.32609558105469,11.87772274017334,530.6172485351562,88.21415710449219
2025-04-04,31.024066925048828,11.7468900680542,499.5533447265625,89.17457580566406
2025-04-07,29.793882369995117,11.550640106201172,498.6635437011719,86.48540496826172
2025-04-08,28.734304428100586,11.232906341552734,490.8531188964844,84.85270690917969
2025-04-09,29.901636123657227,11.65343952178955,542.4022216796875,85.35212707519531
2025-04-10,28.042882919311523,11.634748458862305,518.6345825195312,82.99909973144531
2025-04-11,28.599611282348633,11.793618202209473,527.8885498046875,83.45048522949219
2025-04-14,28.49185562133789,11.896413803100586,533.009765625,84.04595184326172
2025-04-15,27.83635711669922,11.905757904052734,531.5169677734375,84.34368133544922
2025-04-16,27.83635711669922,11.887067794799805,519.7023315429688,84.81429290771484
2025-04-17,28.38672637939453,11.943137168884277,520.44384765625,84.0651626586914
2025-04-22,28.451139450073242,11.896413803100586,521.2743530273438,83.05673217773438
2025-04-23,28.129085540771484,12.288909912109375,529.3517456054688,83.86348724365234
2025-04-24,28.000263214111328,12.485159873962402,540.4939575195312,84.74705505371094
2025-04-25,28.08307647705078,12.503851890563965,544.3992919921875,85.37133026123047
2025-04-28,27.972658157348633,12.475815773010254,544.6068725585938,85.90914916992188
2025-04-29,28.119882583618164,12.61599063873291,548.0375366210938,86.62947845458984
2025-04-30,27.595396041870117,12.830931663513184,548.2550048828125,85.92837524414062
2025-05-02,28.34992027282715,12.559920310974121,560.3364868164062,84.56727600097656
2025-05-05,27.291746139526367,12.446661949157715,557.1234130859375,84.09493255615234
2025-05-06,27.742618560791016,12.390509605407715,552.466796875,84.37448120117188
2025-05-07,27.871442794799805,12.203344345092773,554.7901611328125,84.73114013671875
2025-05-08,28.257904052734375,14.112454414367676,558.6558227539062,83.78646850585938
2025-05-09,28.441936492919922,14.14988899230957,557.9440307617188,83.91179656982422
2025-05-12,29.122848510742188,13.94400405883789,576.3826293945312,83.13097381591797
2025-05-13,29.564523696899414,14.243473052978516,580.18896484375,82.79359436035156
2025-05-14,29.362089157104492,14.224754333496094,580.930419921875,82.2441635131836
2025-05-15,29.325284957885742,14.365131378173828,583.7679443359375,82.96713256835938
2025-05-16,29.463306427001953,14.411922454833984,587.465576171875,83.1888198852539
2025-05-19,29.42650032043457,14.542941093444824,588.108154296875,82.94784545898438
2025-05-20,29.54612159729004,14.683316230773926,586.1307983398438,82.35018157958984
2025-05-21,29.21486473083496,14.421281814575195,576.2540893554688,80.94284057617188
2025-05-22,28.828401565551758,14.458715438842773,576.4815063476562,81.3669662475586
2025-05-23,28.892810821533203,14.63652515411377,572.5465698242188,81.50191497802734
2025-05-27,29.012432098388672,15.010859489440918,584.4501342773438,82.63935852050781
2025-05-28,28.9204158782959,15.113801002502441,581.06884765625,82.28270721435547
2025-05-29,28.745586395263672,15.048291206359863,583.3626098632812,83.04422760009766
2025-05-30,28.4327335357666,15.16059398651123,582.7100830078125,83.16954803466797
2025-06-02,28.598363876342773,15.198028564453125,585.9924926757812,82.39551544189453
2025-06-03,28.607051849365234,15.459410667419434,589.3341064453125,82.25039672851562
2025-06-04,27.820310592651367,15.412564277648926,589.1759643554688,83.5855941772461
2025-06-05,27.829790115356445,14.962836265563965,586.3285522460938,83.64363098144531
2025-06-06,28.123632431030273,14.953465461730957,592.3494873046875,82.57933807373047
2025-06-09,27.64969253540039,14.841033935546875,592.8834228515625,82.66643524169922
2025-06-10,28.48382568359375,14.831663131713867,596.2449340820312,83.0921401977539
2025-06-11,29.43170738220215,15.290760040283203,594.54443359375,83.34369659423828
2025-06-12,30.095226287841797,15.44067096710205,596.9072875976562,84.34026336669922
2025-06-13,30.834571838378906,15.26265811920166,590.2338256835938,83.52753448486328
2025-06-16,30.53125,15.590580940246582,595.8494262695312,82.685791015625
2025-06-17,31.223201751708984,15.824813842773438,590.7578735351562,83.69202423095703
2025-06-18,31.194766998291016,15.703010559082031,590.6688232421875,83.837158203125
2025-06-20,31.10945701599121,15.571842193603516,589.2816162109375,83.68234252929688
2025-06-23,30.332195281982422,15.450039863586426,595.1022338867188,83.9532470703125
2025-06-24,29.735031127929688,15.496889114379883,601.6764526367188,84.56280517578125
2025-06-25,29.5833683013916,15.365718841552734,602.0136108398438,84.66922760009766
2025-06-26,29.820337295532227,15.506254196166992,606.7236938476562,85.09494018554688
2025-06-27,29.5833683013916,15.524993896484375,609.7380981445312,84.5531234741211
2025-06-30,29.744508743286133,15.768598556518555,612.6533813476562,85.38520812988281
2025-07-01,29.848773956298828,15.908956527709961,612.455078125,85.59690856933594
2025-07-02,30.379587173461914,15.621519088745117,615.2315063476562,85.05307006835938
2025-07-03,30.483856201171875,15.993917465209961,620.0803833007812,84.4606704711914
2025-07-07,30.389068603515625,15.764748573303223,615.4595947265625,83.65461730957031
2025-07-08,30.82509422302246,15.802940368652344,615.1224365234375,83.54779815673828
2025-07-09,30.635517120361328,15.621519088745117,618.8110961914062,84.42182159423828
2025-07-10,30.559688568115234,15.41145133972168,620.5563354492188,84.48009490966797
2025-07-11,30.92936134338379,15.325511932373047,618.3748168945312,83.31471252441406
2025-07-14,30.521772384643555,15.382804870605469,619.5547485351562,83.1399154663086
2025-07-15,30.28480339050293,15.373254776000977,616.9072875976562,82.55723571777344
2025-07-16,30.133140563964844,15.335061073303223,618.9697265625,82.67375946044922
2025-07-17,29.829816818237305,15.306417465209961,622.757568359375,82.65433502197266
2025-07-18,29.374835968017578,14.962665557861328,622.301513671875,82.78058624267578
2025-07-21,29.43170738220215,14.972214698791504,623.4815063476562,83.51866149902344
2025-07-22,29.716073989868164,14.924471855163574,623.5707397460938,84.02365112304688
2025-07-23,30.322715759277344,15.163186073303223,628.8757934570312,83.55750274658203
2025-07-24,30.27532386779785,14.972214698791504,629.083984375,83.41183471679688
2025-07-25,30.3132381439209,14.857630729675293,631.7413940429688,83.93624877929688
2025-07-28,30.351152420043945,14.743047714233398,631.582763671875,83.39241027832031
2025-07-29,30.7492618560791,14.714402198791504,629.9169311523438,84.80058288574219
2025-07-30,31.06206512451172,14.953118324279785,629.1236572265625,84.36355590820312
2025-07-31,30.938838958740234,14.828985214233398,626.763671875,84.41211700439453
2025-08-01,30.53125,14.857630729675293,616.4907836914062,85.61216735839844
2025-08-04,30.483856201171875,14.97137451171875,625.8612670898438,85.84613800048828
2025-08-05,30.626039505004883,15.000056266784668,622.688232421875,86.10934448242188
2025-08-06,30.663951873779297,14.980934143066406,627.457763671875,85.61216735839844
2025-08-07,30.834571838378906,15.095657348632812,626.9321899414062,85.46593475341797
2025-08-08,28.938812255859375,15.258182525634766,631.82080078125,85.09549713134766
2025-08-11,29.118907928466797,15.200820922851562,630.5713500976562,85.1929702758789
2025-08-12,29.19473648071289,15.55455207824707,637.2844848632812,84.7640380859375
2025-08-13,28.97672462463379,15.420705795288086,639.4659423828125,85.46593475341797
2025-08-14,28.607051849365234,15.305983543395996,639.5254516601562,84.83228302001953
2025-08-15,28.597572326660156,15.325105667114258,638.0281372070312,84.22787475585938
2025-08-18,28.777671813964844,15.631032943725586,637.8892822265625,83.98414611816406
2025-08-19,28.474348068237305,15.095657348632812,634.4286499023438,84.47159576416016
2025-08-20,28.64496612548828,15.143460273742676,632.742919921875,84.65679931640625
2025-08-21,28.711318969726562,15.095657348632812,630.2044677734375,84.23761749267578
2025-08-22,29.537158966064453,15.592791557312012,639.8823852539062,84.86152648925781
2025-08-25,29.71164894104004,15.631032943725586,637.0662231445312,84.61781311035156
2025-08-26,29.498384475708008,15.592791557312012,639.733642578125,84.56907653808594
2025-08-27,29.721342086791992,15.707514762878418,641.1912841796875,84.47159576416016
2025-08-28,29.983078002929688,16.051687240600586,643.4619750976562,85.02725219726562
2025-08-29,30.147872924804688,16.089927673339844,639.6245727539062,84.42283630371094
2025-09-02,30.370830535888672,15.801929473876953,634.884765625,83.79460144042969
2025-09-03,30.10909652709961,15.792360305786133,638.3256225585938,84.71444702148438
2025-09-04,30.10909652709961,16.10820770263672,643.6602783203125,85.36030578613281
2025-09-05,29.653486251831055,16.500619888305664,641.796142578125,86.66179656982422
2025-09-08,29.769811630249023,16.41448402404785,643.3727416992188,87.81649017333984
2025-09-09,30.002466201782227,16.261341094970703,644.8601684570312,87.31743621826172
2025-09-10,30.545320510864258,16.146495819091797,646.724365234375,87.81649017333984
2025-09-11,30.428993225097656,16.299631118774414,652.0988159179688,88.40364074707031
2025-09-12,30.22542381286621,16.10820770263672,651.8805541992188,88.02201080322266
2025-09-15,30.487157821655273,16.299631118774414,655.3511352539062,88.22750854492188
2025-09-16,30.564708709716797,16.261341094970703,654.4487915039062,88.4134292602539
2025-09-17,30.748889923095703,16.82604217529297,653.6357421875,88.18836212158203
2025-09-18,30.448381423950195,16.65376091003418,656.6898803710938,87.2782974243164
2025-09-19,30.10909652709961,16.950464248657227,659.9423217773438,87.1119384765625
2025-09-22,30.40960693359375,16.97917938232422,663.0645751953125,86.79879760742188
2025-09-23,30.92337989807129,17.084461212158203,659.4551391601562,87.40550994873047
2025-09-24,31.621335983276367,16.950464248657227,657.3569946289062,87.07279205322266
2025-09-25,31.369298934936523,16.816469192504883,654.3242797851562,87.07279205322266
2025-09-26,31.262664794921875,16.902610778808594,658.072998046875,86.99451446533203
2025-09-29,30.836135864257812,17.074888229370117,659.9224243164062,87.7088623046875
2025-09-30,30.496850967407227,17.21812629699707,662.4082641601562,87.45443725585938
2025-10-01,30.419300079345703,16.92612648010254,664.6654052734375,87.68029022216797
2025-10-02,30.12848472595215,16.652299880981445,665.4309692382812,87.93560791015625
2025-10-03,30.050933837890625,16.66204261779785,665.421142578125,87.76866149902344
2025-10-06,29.779504776000977,16.56460189819336,667.8074951171875,87.07146453857422
2025-10-07,29.886138916015625,16.29177474975586,665.3316040039062,87.57227325439453
2025-10-08,29.71164894104004,16.554859161376953,669.2990112304688,87.64100646972656
2025-10-09,29.285118103027344,16.642553329467773,667.3600463867188,87.57227325439453
2025-10-10,29.023386001586914,16.418445587158203,649.32275390625,88.98632049560547
2025-10-13,29.304506301879883,16.48665428161621,659.2860107421875,88.93721008300781
2025-10-14,29.100936889648438,16.720508575439453,658.4805908203125,89.22198486328125
2025-10-15,28.839202880859375,16.91538429260254,661.4039306640625,89.02559661865234
2025-10-16,28.54838752746582,17.110261917114258,656.8995971679688,89.69332122802734
2025-10-17,28.819814682006836,17.227188110351562,660.62841796875,89.55585479736328
2025-10-20,28.839202880859375,17.548738479614258,667.499267578125,89.89954376220703
2025-10-21,28.606550216674805,17.314884185791016,667.4893188476562,90.3414306640625
2025-10-22,28.936141967773438,17.334373474121094,664.0191040039062,90.40035247802734
2025-10-23,29.265731811523438,17.51950454711914,667.9566650390625,89.78170776367188
2025-10-24,28.92644691467285,17.616943359375,673.4155883789062,89.82099151611328
2025-10-27,29.0815486907959,17.76310157775879,681.3603515625,90.12540435791016
2025-10-28,29.071855545043945,17.772846221923828,683.1700439453125,90.36106872558594
2025-10-29,29.100936889648438,18.347736358642578,683.4982299804688,89.44783782958984
2025-10-30,28.974916458129883,17.636430740356445,675.9810180664062,88.92739868164062
2025-10-31,28.839202880859375,17.694896697998047,678.1983032226562,88.66226196289062
2025-11-03,29.17848777770996,17.889772415161133,679.4711303710938,88.44051361083984
2025-11-04,29.323894500732422,17.947296142578125,671.4169921875,88.63762664794922
2025-11-05,29.905527114868164,18.32770347595215,673.7437133789062,87.67181396484375
2025-11-06,30.06062889099121,18.24966812133789,666.514892578125,88.4602279663086
2025-11-07,31.194808959960938,18.269174575805664,667.1710815429688,88.27298736572266
2025-11-10,31.369298934936523,18.610565185546875,677.5818481445312,88.2532730102539
2025-11-11,32.1835823059082,19.01047706604004,679.1329956054688,88.65734100341797
2025-11-12,31.359601974487305,18.96170997619629,679.5109252929688,88.81502532958984
2025-11-13,31.495319366455078,19.0007266998291,668.235107421875,88.08573150634766
2025-11-14,31.698888778686523,18.990970611572266,668.1256713867188,87.58312225341797
2025-11-17,31.87337875366211,18.844661712646484,661.901123046875,87.79993438720703
2025-11-18,31.980010986328125,18.620319366455078,656.3427734375,87.77037048339844
2025-11-19,31.815214157104492,18.434995651245117,658.8783569335938,87.59297180175781
2025-11-21,31.57286834716797,18.32770347595215,655.2987670898438,88.20399475097656
2025-11-24,31.543787002563477,18.337453842163086,664.9437866210938,88.70661926269531
2025-11-25,31.291746139526367,18.4837646484375,671.1982421875,88.93328857421875
2025-11-26,31.243276596069336,19.03974151611328,675.8318481445312,89.3274917602539
2025-11-28,30.816749572753906,19.166542053222656,679.5208129882812,88.90371704101562
2025-12-01,30.87491226196289,18.873924255371094,676.41845703125,87.79698181152344
2025-12-02,31.08817481994629,19.077957153320312,677.67138671875,87.83653259277344
2025-12-03,31.320829391479492,18.550724029541016,680.0180053710938,88.08380126953125
2025-12-04,31.524398803710938,18.814342498779297,680.51513671875,87.60906982421875
2025-12-05,30.40960693359375,17.691532135009766,681.8078002929688,87.20355224609375
2025-12-08,30.69072723388672,17.818462371826172,679.7594604492188,86.9167251586914
2025-12-09,30.884605407714844,17.584136962890625,679.1727905273438,87.00574493408203
2025-12-10,30.962156295776367,17.896568298339844,683.6771850585938,87.3420181274414
2025-12-11,30.448381423950195,18.10160255432129,685.26806640625,87.22334289550781
2025-12-12,30.62287139892578,18.218767166137695,677.9000854492188,86.38264465332031
2025-12-15,30.729503631591797,18.472618103027344,676.8758544921875,86.4419937133789
2025-12-16,29.798892974853516,17.96491241455078,675.0264282226562,86.9167251586914
2025-12-17,30.12848472595215,17.818462371826172,667.5986938476562,86.83761596679688
2025-12-18,29.953994750976562,17.896568298339844,672.6399536132812,87.25301361083984
2025-12-19,30.06062889099121,18.06254768371582,678.7363891601562,86.9273452758789
2025-12-22,30.147872924804688,17.80869483947754,682.96484375,86.73869323730469
2025-12-23,30.309999465942383,17.97467803955078,686.0863037109375,86.87769317626953
2025-12-26,30.40999984741211,17.96491241455078,688.4298706054688,87.11598205566406
2025-12-29,30.729999542236328,18.052783966064453,685.9765625,87.44364929199219
2025-12-30,30.81999969482422,18.138853073120117,685.138916015625,87.2351303100586
2026-01-02,30.709999084472656,18.16876792907715,681.309326171875,86.41104125976562
2026-01-05,30.200000762939453,18.93638038635254,685.846923828125,86.83798217773438
2026-01-06,29.639999389648438,19.046184539794922,689.92578125,86.65925598144531
2026-01-07,29.829999923706055,18.806610107421875,687.701904296875,87.16563415527344
2026-01-08,30.200000762939453,18.4871768951416,687.632080078125,86.728759765625
2026-01-09,30.299999237060547,18.507143020629883,692.1796264648438,87.30463409423828
2026-01-12,30.360000610351562,18.367389678955078,693.2666625976562,87.0464859008789
2026-01-13,31.139999389648438,18.15776252746582,691.8804931640625,87.19541931152344
2026-01-14,31.989999771118164,18.4871768951416,688.479736328125,87.70179748535156
2026-01-15,31.790000915527344,18.86650276184082,690.3546142578125,87.68193817138672
2026-01-16,32.040000915527344,18.87648582458496,689.7761840820312,87.1755599975586
2026-01-20,32.290000915527344,19.13602638244629,675.7345581054688,86.03374481201172
2026-01-21,33.43000030517578,19.7249813079834,683.5332641601562,86.68904876708984
2026-01-22,33.58000183105469,20.264022827148438,687.103515625,87.06634521484375
2026-01-23,35.040000915527344,20.753156661987305,687.352783203125,87.30463409423828
2026-01-26,35.36000061035156,20.842992782592773,690.84326171875,87.72164916992188
2026-01-27,36.130001068115234,21.39202117919922,693.5957641601562,87.1755599975586
2026-01-28,37.34000015258789,21.68150520324707,693.5259399414062,86.97698211669922
2026-01-29,37.70000076293945,21.402002334594727,692.1497192382812,86.99684143066406
2026-01-30,37.7599983215332,21.272232055664062,690.0853271484375,86.51032257080078
2026-02-02,37.2400016784668,21.54175567626953,693.5159912109375,86.26315307617188
2026-02-03,37.58000183105469,21.66062355041504,687.6520385742188,86.47245788574219
2026-02-04,37.52000045776367,20.96124839782715,684.3211059570312,86.25318145751953
2026-02-05,37.0,21.13109588623047,675.7744750976562,87.19007110595703
2026-02-06,36.650001525878906,20.59157943725586,688.739013671875,87.24987030029297
2026-02-09,37.31999969482422,20.891311645507812,692.0599975585938,87.22993469238281
2026-02-10,37.349998474121094,20.901302337646484,690.2349243164062,88.23658752441406
2026-02-11,38.08000183105469,21.520748138427734,690.075439453125,87.76814270019531
2026-02-12,37.11000061035156,21.21102523803711,679.41455078125,88.93427276611328
2026-02-13,36.88999938964844,20.951257705688477,679.8931884765625,89.42264556884766
2026-02-18,37.189998626708984,20.891311645507812,684.4208374023438,89.2332763671875
2026-02-19,37.810001373291016,21.310935974121094,682.61572265625,89.32298278808594
2026-02-20,37.970001220703125,21.740550994873047,687.5523071289062,89.11367797851562
2026-02-23,38.59000015258789,21.21102523803711,680.531494140625,89.44257354736328
2026-02-24,39.56999969482422,21.38087272644043,685.4779052734375,89.60205078125
2026-02-25,39.56999969482422,21.151079177856445,691.26220703125,89.61202239990234
2026-02-26,39.61000061035156,20.96124839782715,687.422607421875,89.97081756591797
2026-02-27,39.33000183105469,21.13109588623047,684.1216430664062,90.51899719238281
2026-03-02,41.130001068115234,21.21102523803711,684.5106201171875,89.61000061035156
2026-03-03,40.95000076293945,20.200000762939453,678.4771118164062,89.43000030517578
2026-03-04,40.5,20.489999771118164,683.2639770507812,89.1500015258789
2026-03-05,40.689998626708984,19.829999923706055,679.4544067382812,88.79000091552734
2026-03-06,42.15999984741211,19.549999237060547,670.5487060546875,88.45999908447266
2026-03-09,43.15999984741211,19.549999237060547,676.4227294921875,89.2300033569336
2026-03-10,42.93000030517578,20.030000686645508,675.3356323242188,88.27999877929688
2026-03-11,44.79999923706055,19.940000534057617,674.4879760742188,87.13999938964844
2026-03-12,45.0,19.389999389648438,664.2459106445312,86.97000122070312
2026-03-13,44.66999816894531,18.989999771118164,660.4862060546875,86.54000091552734
2026-03-16,45.86000061035156,19.0,667.2078857421875,87.20999908447266
2026-03-17,46.380001068115234,18.850000381469727,668.9630126953125,87.44999694824219
2026-03-18,47.0,18.6299991607666,659.6285400390625,86.95999908447266
2026-03-19,46.779998779296875,18.639999389648438,658.0029907226562,87.48999786376953
2026-03-20,45.66999816894531,18.329999923706055,648.5700073242188,85.83000183105469
2026-03-23,46.029998779296875,19.0,655.3800048828125,86.38999938964844
2026-03-24,47.27000045776367,18.940000534057617,653.1799926757812,86.01000213623047
2026-03-25,47.5,19.280000686645508,656.8200073242188,86.83999633789062
2026-03-26,48.02000045776367,18.81999969482422,645.0900268554688,86.11000061035156
2026-03-27,49.40999984741211,18.520000457763672,634.0900268554688,85.63999938964844
